10S Timestamp,ID,Noise measurement (LAeq),Lighting measurement (Lux),"Over the last two weeks, when you are NOT in our experiment workspace, which type of work environment do you usually find yourself in during typical work hours (9 AM to 6 PM)?",TSV,TAV,TPV,APV,"Right now, do you find the overall thermal environment...?2",Satisfaction Vote,"Right now, how do your feel about odours (bad smell, mouldy smell etc.) in your work area?","Right now, how do you feel about the overall air quality in your work area?",Road Traffic Noise,Air-conditioning,Irrelevant Speech,Construction Noise,"Right now, to what extent is the overall surrounding sound environment appropriate for working?","Right now, how do you feel about the amount of ceiling light?","Right now, how do you feel about the amount of daylight or natural light?","If dissatisfied with the lighting, which of the following contribute to your dissatisfaction? (Select all that applies)","Please indicate the symptons you experience right now when you are in the building, but feel better or relief after leaving the building. (Select all that applies)",Please add any comments that you would like to share with us related to your work environment:,Mode,Session,1. Face,2. Chest,3. Back,4. Arm,5. Thigh,6. Lower Leg,Temperature,Globe Temperature,Air Speed,RH,CO2,MST,MST 2Min,MST 5Min,HR,HR 2Min,HR 5Min,Clo,MRT,SET,PMV,Week,Full Data
2024-04-19 10:53:50,15,46.2,194.1,Air-Conditioned (AC only),Slightly Cool,Just Acceptable,Without Change,No Change,Slightly Pleasant,Satisfied,Somewhat Satisfied,Satisfied,Not At All,Moderately,Slightly,Not At All,Moderately,Satisfied,Satisfied,None;,None;,,AC-24,M1,,,,,,,23.584999999999997,23.834999999999997,0.07916666666666668,64.47500000000001,511.0,31.443867500000003,31.455675,31.491129694444446,63.74166666666667,66.15833333333333,67.45833333333333,0.28,24.1,21.4,-1.05,0,1
2024-04-19 10:56:50,5,45.5,431.1,"Natural Ventilation (No AC, No Fan)",Cool,Just Acceptable,Without Change,No Change,Slightly Pleasant,Slightly Satisfied,Neutral,Satisfied,Not At All,Slightly,Slightly,Not At All,Very,Satisfied,Satisfied,None;,None;,,AC-24,M1,,,,,,,23.893333333333334,24.541666666666668,0.18666666666666668,64.775,578.6666666666666,33.483547,33.49963475,33.4232755,80.15833333333333,81.3,86.25833333333334,0.63,25.4,25.0,-0.19,0,0
2024-04-19 10:59:40,6,46.6,238.8,Air-Conditioned (AC only),Slightly Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Satisfied,Very Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,AC-24,M1,,,,,,,23.450833333333335,23.700833333333335,0.32833333333333337,64.31666666666668,524.1666666666666,30.459671083333333,30.459759666666667,30.437122333333335,61.53333333333333,67.61666666666666,70.4,0.28,24.1,19.7,-1.93,0,1
2024-04-19 11:01:20,11,46.3,245.3,Natural Ventilation with Fans (No AC),Neutral,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,AC-24,M1,,,,,,,23.660833333333333,24.691666666666666,0.41583333333333333,63.98333333333333,548.5833333333334,32.52019375,32.47654166666667,32.51743941666667,82.95833333333333,85.275,87.16666666666667,0.42,26.6,21.8,-1.19,0,0
2024-04-19 15:33:10,15,45.3,183.9,Air-Conditioned (AC only),Cold,Just Acceptable,Without Change,More Air Movement,Slightly Pleasant,Slightly Satisfied,Satisfied,Satisfied,Not At All,Moderately,Not At All,Not At All,Very,Satisfied,Satisfied,None;,None;,,AC-24,M1,,,,,,,24.360833333333332,25.0,0.1708333333333333,65.625,551.0,32.152312,32.15225,32.14002741666666,67.51666666666667,72.75,71.29166666666667,0.28,25.9,22.8,-0.86,0,1
2024-04-19 15:35:00,5,45.6,422.1,"Natural Ventilation (No AC, No Fan)",Slightly Cool,Clearly Acceptable,Without Change,No Change,Pleasant,Slightly Satisfied,Satisfied,Satisfied,Not At All,Slightly,Slightly,Not At All,Moderately,Satisfied,Satisfied,None;,None;,,AC-24,M1,,,,,,,23.824166666666667,24.7,0.17166666666666666,65.81666666666666,574.5,33.69650144444444,33.712206555555554,33.77982466666666,79.29166666666667,79.025,79.00833333333334,0.63,25.9,25.4,-0.09,0,0
2024-04-19 15:38:40,11,45.1,260.4,Natural Ventilation with Fans (No AC),Slightly Cool,Clearly Acceptable,Without Change,No Change,Pleasant,Very Satisfied,Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,AC-24,M1,,,,,,,23.575,25.0,0.5033333333333333,64.325,537.5,32.818942694444445,32.8307335,32.81234763888889,105.175,105.25,103.44166666666666,0.42,27.9,21.9,-1.22,0,0
2024-04-19 15:41:20,6,43.7,233.2,Air-Conditioned (AC only),Slightly Cool,Clearly Acceptable,Without Change,More Air Movement,Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,AC-24,M1,,,,,,,23.69666666666667,24.558333333333334,0.22083333333333335,66.26666666666667,571.4166666666666,30.364248583333335,30.392102333333337,30.381794333333335,61.925,61.766666666666666,63.80833333333333,0.28,25.8,21.8,-1.26,0,1
2024-04-22 10:53:40,17,45.2,472.0,Air-Conditioned (AC only),Cool,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Moderately,Slightly,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,AC-27,M2,Cool,Slightly Cool,Slightly Cool,Neutral,Slightly Cool,Slightly Cool,27.2925,27.4,0.41916666666666663,72.78333333333333,574.6666666666666,33.576992,33.586036444444446,33.619869,75.76666666666667,61.233333333333334,65.79166666666667,0.39,27.6,24.7,-0.14,1,1
2024-04-22 10:58:00,19,44.5,157.0,,Neutral,Clearly Acceptable,Cooler,No Change,Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Satisfied,Very Satisfied,None;,None;,,AC-27,M2,Cool,Neutral,Neutral,Neutral,Neutral,Neutral,26.965833333333336,27.316666666666666,0.6066666666666666,73.21666666666665,548.0833333333334,32.811860083333336,32.8066635,32.76995566666667,86.73333333333333,87.2,89.23333333333333,0.39,28.0,23.8,-0.39,1,1
2024-04-22 11:03:00,21,44.7,502.0,,Slightly Cool,Clearly Acceptable,Without Change,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Somewhat Satisfied,Somewhat Satisfied,Too Bright;,None;,,AC-27,M2,Cool,Cool,Cool,Cool,Slightly Cool,Cool,26.566666666666666,27.3,0.3591666666666667,72.66666666666667,566.4166666666666,31.757791277777773,32.122418805555554,31.656170972222224,67.64166666666667,86.99166666666666,88.46666666666667,0.21,28.5,23.2,-0.63,1,1
2024-04-22 11:06:00,24,45.2,215.0,,Slightly Cool,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,AC-27,M2,Cool,Slightly Cool,Slightly Cool,Cool,Slightly Cool,Cool,26.80416666666667,27.224999999999998,1.1691666666666667,73.225,540.5,32.94469041666667,32.96322549999999,32.96697305555555,77.9,76.90833333333333,72.51666666666667,0.42,28.3,22.8,-0.71,1,0
2024-04-22 11:11:00,25,44.3,320.0,,Slightly Cool,Just Acceptable,Cooler,More Air Movement,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Slightly,Not At All,Not At All,Very,Satisfied,Satisfied,None;,None;,,AC-27,M2,Neutral,Neutral,Neutral,Neutral,Slightly Cool,Slightly Cool,27.265833333333337,27.4,0.15,71.90833333333335,562.6666666666666,31.72344375,31.739424583333335,31.706326083333334,82.25,91.025,88.73333333333333,0.21,27.6,25.3,0.09,1,1
2024-04-22 11:15:00,28,43.8,408.0,,Neutral,Just Acceptable,Cooler,More Air Movement,Pleasant,Satisfied,Very Satisfied,Satisfied,Not At All,Slightly,Not At All,Not At All,Perfectly,Very Satisfied,Satisfied,Glare;,None;,Nil,AC-27,M2,Neutral,Neutral,Slightly Cool,Neutral,Neutral,Neutral,26.68916666666667,27.258333333333336,0.36833333333333335,72.30833333333332,550.25,33.672518,33.64139816666666,33.61535625,71.05833333333334,75.86666666666666,73.6,0.42,28.2,25.1,-0.07,1,1
2024-04-22 11:19:00,32,46.1,207.0,,Neutral,Just Acceptable,Cooler,Less Air Movement,Slightly Pleasant,Slightly Satisfied,Satisfied,Satisfied,Not At All,Slightly,Not At All,Not At All,Very,Dissatisfied,Very Dissatisfied,Glare;,None;,,AC-27,M2,Cold,Neutral,Neutral,Cold,Neutral,Neutral,26.998333333333335,27.316666666666666,0.5066666666666667,71.95833333333333,564.9166666666666,33.0659325,32.998118416666664,33.13949183333333,69.66666666666667,74.975,78.43333333333334,0.42,27.9,24.4,-0.22,1,1
2024-04-22 14:55:00,32,44.8,218.0,,Cool,Just Acceptable,Cooler,Less Air Movement,Pleasant,Satisfied,Very Satisfied,Satisfied,Not At All,Slightly,Not At All,Not At All,Very,Satisfied,Very Dissatisfied,Glare;,None;,,AC-27,M2,Cold,Neutral,Neutral,Cold,Neutral,Neutral,27.145,27.175,1.2433333333333334,71.65833333333333,529.0833333333334,32.5778775,32.57048316666667,32.634583,81.03333333333333,83.81666666666666,85.00833333333334,0.42,27.3,22.6,-0.72,1,1
2024-04-22 15:51:10,17,44.4,390.0,Air-Conditioned with Fans (AC plus Fan),Slightly Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Moderately,Slightly,Slightly,Very,Very Satisfied,Very Satisfied,None;,None;,"Construction noises and metal cutting noise, as well as noise from the other people in the office was quite disturbing",AC-27,M2,Cool,Cool,Cool,Cool,Cool,Cool,27.64833333333333,27.608333333333334,0.4083333333333334,69.39999999999999,544.5,34.798688250000005,34.7945025,34.7396655,85.3,84.55,87.81666666666666,0.39,27.5,24.8,-0.09,1,1
2024-04-22 16:22:00,19,43.7,161.0,,Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,AC-27,M2,Cool,Neutral,Cool,Neutral,Neutral,Neutral,26.914166666666663,27.4,0.5758333333333333,69.64166666666667,520.25,32.890867138888886,32.89796663888889,32.868804499999996,95.225,98.86666666666666,91.85833333333333,0.39,28.4,23.9,-0.37,1,1
2024-04-22 16:26:00,21,44.3,459.0,,Slightly Cool,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Somewhat Satisfied,Somewhat Satisfied,Too Bright;,None;,,AC-27,M2,Cool,Cool,Cool,Cool,Cool,Cool,27.016666666666666,27.208333333333332,0.45999999999999996,69.5,,31.571018333333335,31.685259944444443,32.07377455555555,68.64166666666667,66.4,83.8,0.21,27.5,22.4,-0.84,1,1
2024-04-22 16:31:00,24,45.5,208.0,,Cool,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,AC-27,M2,Cool,Cool,Cool,Cool,Cool,Cool,26.525833333333335,27.075000000000003,1.2908333333333333,69.51666666666667,513.8333333333334,33.47914161111111,33.42934016666666,33.51351091666667,72.81666666666666,73.01666666666667,76.225,0.42,28.6,22.4,-0.88,1,0
2024-04-22 16:35:00,25,46.0,297.0,,Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Satisfied,Satisfied,Not At All,Slightly,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,AC-27,M2,Neutral,Neutral,Neutral,Neutral,Cool,Cool,27.49666666666667,27.4,0.1425,69.5,,32.33797833333333,32.339129416666665,32.42956816666666,88.30833333333334,92.74166666666666,96.34166666666667,0.21,27.3,25.2,0.1,1,1
2024-04-22 16:40:00,28,45.8,415.5,,Neutral,Clearly Acceptable,Cooler,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,Nil,AC-27,M2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,26.58916666666667,27.1,0.2741666666666666,68.925,520.3333333333334,33.516286694444446,33.59805488888889,33.654245499999995,70.15,71.11666666666666,77.725,0.42,27.9,25.4,0.03,1,1
2024-04-23 09:33:00,5,49.7,433.0,"Natural Ventilation (No AC, No Fan)",Neutral,Just Acceptable,Cooler,No Change,Indifferent,Neutral,Neutral,Somewhat Satisfied,Slightly,Slightly,Moderately,Moderately,Moderately,Somewhat Satisfied,Somewhat Satisfied,None;,None;,,CV,M2,Neutral,Neutral,Neutral,Neutral,Slightly Warm,Neutral,29.434166666666666,29.5,0.91,81.0,426.9166666666667,33.6793165,33.65878975,33.57903866666666,88.76666666666667,85.2,89.23333333333333,0.28,29.6,25.1,0.01,1,0
2024-04-23 09:37:40,18,49.9,398.0,Air-Conditioned (AC only),Slightly Warm,Just Acceptable,Cooler,No Change,Slightly Pleasant,Slightly Satisfied,Very Satisfied,Satisfied,Moderately,Not At All,Slightly,Slightly,Moderately,Very Satisfied,Very Satisfied,None;,None;,,CV,M2,Cool,Slightly Cool,Slightly Cool,Cool,Slightly Cool,Cool,29.44333333333333,29.683333333333334,1.1275,80.45833333333333,444.25,32.77084425,32.77517325,32.688178416666666,87.55,89.825,92.31666666666666,0.28,30.3,24.9,-0.05,1,1
2024-04-23 09:41:10,15,50.8,207.0,Air-Conditioned (AC only),Neutral,Just Unacceptable,Cooler,No Change,Slightly Pleasant,Slightly Satisfied,Somewhat Satisfied,Satisfied,Slightly,Not At All,Not At All,Moderately,Slightly,Satisfied,Satisfied,None;,None;,,CV,M2,Slightly Cool,Neutral,Slightly Warm,Neutral,Neutral,Slightly Cool,29.566666666666663,29.6,0.8258333333333332,80.75833333333334,419.5833333333333,32.89247841666667,32.85407575,32.8926,71.28333333333333,72.86666666666666,72.14166666666667,0.28,29.7,25.5,0.11,1,1
2024-04-23 09:44:20,4,48.8,296.0,Air-Conditioned (AC only),Slightly Warm,Just Unacceptable,Cooler,No Change,Indifferent,Slightly Dissatisfied,Satisfied,Satisfied,Slightly,Not At All,Moderately,Moderately,Very,Very Satisfied,Very Satisfied,None;,None;,,CV,M2,Neutral,Slightly Warm,Warm,Slightly Warm,Warm,Slightly Warm,29.730000000000004,29.76666666666667,1.2683333333333333,80.425,450.9166666666667,32.88771866666667,32.84589566666667,32.846404,73.375,74.875,84.69166666666666,0.39,29.9,26.1,0.24,1,0
2024-04-23 09:47:20,7,48,267.0,Natural Ventilation with Fans (No AC),Slightly Cool,Just Acceptable,Without Change,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Satisfied,Satisfied,Too Bright;,None;,,CV,M2,Cool,Cool,Cool,Cool,Cool,Cool,29.36583333333333,29.633333333333336,1.3074999999999999,80.64166666666667,419.5833333333333,33.39807175000001,33.363465500000004,33.3137555,74.1,70.54166666666667,70.69166666666666,0.28,30.4,24.5,-0.15,1,1
2024-04-23 09:52:20,1,54.1,486.0,Natural Ventilation with Fans (No AC),Slightly Warm,Just Unacceptable,Cooler,No Change,Slightly Pleasant,Neutral,Somewhat Satisfied,Satisfied,Moderately,Slightly,Not At All,Slightly,Moderately,Somewhat Satisfied,Somewhat Satisfied,Undesirable Lighting Colour;Not Enough Daylight;,None;,,CV,M2,Neutral,Slightly Warm,Slightly Warm,Neutral,Slightly Warm,Slightly Warm,29.468333333333334,29.6,0.7633333333333333,79.55833333333334,455.5833333333333,32.85224730555555,32.76291666666667,32.61839175,81.3,81.99166666666666,85.80833333333334,0.39,29.9,26.8,0.41,1,1
2024-04-23 09:56:00,10,48.6,290.0,Air-Conditioned with Fans (AC plus Fan),Neutral,Just Acceptable,Cooler,Less Air Movement,Slightly Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Extremely,Extremely,Very,Satisfied,Satisfied,None;,None;,,CV,M2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Warm,Slightly Warm,29.543333333333333,29.6,1.3875,79.39999999999999,419.0833333333333,33.06350333333334,32.94892516666667,32.9273325,97.10833333333333,94.31666666666666,91.85833333333333,0.39,29.8,25.6,0.12,1,1
2024-04-23 10:00:00,29,51.8,162.0,,Neutral,Just Acceptable,Cooler,More Air Movement,Pleasant,Satisfied,Very Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,CV,M2,Slightly Cool,Warm,Warm,Slightly Cool,Warm,Warm,30.168333333333337,30.058333333333337,1.0266666666666666,78.36666666666666,462.5833333333333,34.07359269444444,33.87892386111111,32.83650063888889,81.70833333333333,89.1,99.925,0.42,29.8,27.2,0.51,1,0
2024-04-23 10:07:00,31,52.1,180.0,,Slightly Warm,Just Acceptable,Cooler,More Air Movement,Slightly Unpleasant,Slightly Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Slightly,Not At All,Slightly,Slightly,Moderately,Somewhat Satisfied,Somewhat Satisfied,None;,None;,,CV,M2,Slightly Warm,Neutral,Slightly Warm,Neutral,Slightly Warm,Slightly Warm,30.257500000000004,30.2,0.5616666666666666,77.425,425.5833333333333,33.793965722222225,33.618196194444444,32.994940888888884,98.575,105.675,119.31666666666666,0.34,30.1,27.7,0.68,1,1
2024-04-23 10:41:00,33,46.0,470.0,,Neutral,Just Acceptable,Without Change,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Somewhat Dissatisfied,Somewhat Satisfied,Too Dark;Ceiling light not bright enough;,None;,,AC-27,M2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,27.096666666666664,27.650000000000002,0.30250000000000005,69.65,526.6666666666666,32.41508177777778,32.427178166666664,32.57961672222222,89.225,93.525,100.71666666666667,0.42,28.5,25.9,0.15,1,1
2024-04-23 10:44:00,23,55.0,415.0,,Neutral,Just Acceptable,Cooler,No Change,Slightly Pleasant,Slightly Satisfied,Neutral,Neutral,Not At All,Not At All,Not At All,Not At All,Moderately,Somewhat Satisfied,Neutral,Glare;,None;,,AC-27,M2,Slightly Warm,Neutral,Neutral,Neutral,Neutral,Neutral,26.816666666666663,27.575,0.36833333333333335,69.34166666666667,518.8333333333334,33.10462475,33.092322833333334,32.986903000000005,78.225,74.86666666666666,76.525,0.42,28.9,25.4,0.02,1,0
2024-04-23 10:48:00,27,45.9,509.0,,Neutral,Just Acceptable,Without Change,Less Air Movement,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Slightly,Slightly,Not At All,Moderately,Dissatisfied,Dissatisfied,Too Bright;Too Much Daylight;Without Lighting Control;,None;,,AC-27,M2,Cool,Neutral,Neutral,Neutral,Neutral,Slightly Warm,27.1425,27.5,0.8183333333333332,68.54166666666667,526.5833333333334,33.125175694444444,33.0451,33.12693961111111,78.75833333333334,78.68333333333334,77.34166666666667,0.42,28.3,23.6,-0.45,1,1
2024-04-23 15:52:50,1,44.7,444.0,Natural Ventilation with Fans (No AC),Neutral,Clearly Acceptable,Without Change,More Air Movement,Pleasant,Satisfied,Somewhat Satisfied,Satisfied,Not At All,Slightly,Slightly,Slightly,Very,Somewhat Satisfied,Neutral,Not Enough Daylight;Undesirable Lighting Colour;,None;,,AC-27,M2,Cool,Slightly Cool,Neutral,Cool,Neutral,Cool,27.30333333333333,27.7,0.46,68.38333333333334,568.6666666666666,33.970543166666666,33.99342194444445,34.0116095,82.34166666666667,77.29166666666667,86.66666666666667,0.39,28.4,24.7,-0.15,1,1
2024-04-23 15:56:20,4,40.7,269.0,Air-Conditioned (AC only),Slightly Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Moderately,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,AC-27,M2,Slightly Cool,Neutral,Neutral,Slightly Cool,Neutral,Neutral,27.391666666666666,27.816666666666666,1.0633333333333332,68.59166666666667,597.5,32.655582333333335,32.635380833333336,32.652595416666664,65.16666666666667,66.78333333333333,68.88333333333334,0.39,28.9,23.2,-0.57,1,0
2024-04-23 15:58:40,10,42.8,248.0,Air-Conditioned with Fans (AC plus Fan),Cool,Just Acceptable,Warmer,Less Air Movement,Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Extremely,Extremely,Perfectly,Satisfied,Very Satisfied,None;,Cough;,,AC-27,M2,Cool,Cool,Cool,Cool,Neutral,Neutral,27.486666666666665,27.716666666666665,0.7008333333333333,68.14166666666667,570.1666666666666,34.05295041666667,34.09199183333333,34.0182545,95.09166666666667,98.15,101.20833333333333,0.39,28.2,23.8,-0.37,1,1
2024-04-23 16:01:40,5,43.5,411.0,"Natural Ventilation (No AC, No Fan)",Neutral,Clearly Acceptable,Cooler,No Change,Pleasant,Satisfied,Somewhat Satisfied,Satisfied,Not At All,Slightly,Slightly,Not At All,Very,Satisfied,Satisfied,None;,None;,,AC-27,M2,Slightly Cool,Neutral,Neutral,Neutral,Neutral,Neutral,27.499166666666667,27.825000000000003,0.41083333333333333,68.10000000000001,600.8333333333334,33.912377500000005,33.911969166666665,33.93234966666667,81.39166666666667,84.375,81.73333333333333,0.48000000000000004,28.4,25.9,0.16,1,0
2024-04-23 16:04:00,7,43.3,257.0,Natural Ventilation with Fans (No AC),Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,Too Bright;,None;,,AC-27,M2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,27.386666666666667,27.708333333333332,0.8850000000000001,68.1,571.0833333333334,32.365468750000005,32.366985416666665,32.46734408333334,66.60833333333333,69.175,70.00833333333334,0.28,28.5,22.4,-0.85,1,1
